location_type, parent_station, stop_id, stop_code, stop_name, stop_desc, stop_lat, stop_lon, zone_id, supported_modes
0,,10000,10000,Albany Hwy After Armadale Rd,,-32.14791418,116.020204,4,Bus
0,,10001,10001,Albany Hwy After Frys L,,-32.14495377,116.0183152,3,Bus
0,,10002,10002,Albany Hwy After Clarence Rd,,-32.14205846,116.0172205,3,Bus
0,,10003,10003,Albany Hwy After Rogers L,,-32.13911389,116.0173822,3,Bus
0,,10004,10004,Albany Hwy After Galliers Av,,-32.13649428,116.017609,3,Bus
0,,10005,10005,Albany Hwy Armadale Kelmscott Hospital,Armadale Health Service,-32.13358451,116.0177661,3,Bus
0,,10006,10006,Albany Hwy After Lilian Av,,-32.13039701,116.0180598,3,Bus
0,,10007,10007,Albany Hwy After Valentine Rd,,-32.12777835,116.0183211,3,Bus
0,,10008,10008,Albany Hwy After Foster Rd,,-32.12359027,116.017888,3,Bus
0,,10009,10009,Albany Hwy Before Church St,Albany Hwy / Church St,-32.11973944,116.0172933,3,Bus
0,,10010,10010,Albany Hwy After Davis Rd,Albany Hwy / Denny Av,-32.11652728,116.0158706,3,Bus
0,,10011,10011,Albany Hwy - Kelmscott Stargate Shopping Ctr,Albany Hwy / Streich Av,-32.11229556,116.0134744,3,Bus
0,,10012,10012,Albany Hwy After Page Rd,,-32.11007439,116.0128425,3,Bus
0,,10013,10013,Albany Hwy After Turner Pl,,-32.10823889,116.0126283,3,Bus
0,,10015,10015,Albany Hwy After Centre Rd,,-32.10226909,116.0120417,3,Bus
0,,10016,10016,Albany Hwy Before Lake Rd,,-32.09867722,116.012625,3,Bus
0,,10017,10017,Albany Hwy After Lake Rd,,-32.09529722,116.0131733,3,Bus
0,,10019,10019,Albany Hwy After Tonkin Hwy,,-32.08649342,116.0116796,3,Bus
0,,10020,10020,Albany Hwy After Manning Av,,-32.08465787,116.011301,3,Bus
0,,10021,10021,Albany Hwy After Ferres Dr,,-32.08086667,116.0102767,3,Bus
0,,10022,10022,Albany Hwy Before Verna Street,,-32.07834,116.0085456,3,Bus
0,,10023,10023,Albany Hwy Before Clara St,,-32.07624033,116.0068159,3,Bus
0,,10024,10024,Albany Hwy After Gerald St,,-32.07366278,116.0042978,3,Bus
0,,10025,10025,Albany Hwy After Dorothy St,Albany Hwy / Dorothy St,-32.07149504,116.0016418,3,Bus
0,,10026,10026,Albany Hwy After Main St,,-32.06942614,115.9995293,3,Bus
0,,10027,10027,Albany Hwy After Gosnells Rd,Albany Hwy / Gosnells Rd West,-32.06219556,115.9977278,3,Bus
0,,10028,10028,Albany Hwy Before Pitchford Av,,-32.06103985,115.9964336,3,Bus
0,,10029,10029,Albany Hwy After Helm St,,-32.05865353,115.9934525,3,Bus
0,,10030,10030,Albany Hwy Before The Crescent,,-32.05747242,115.9917786,2,Bus
0,,10031,10031,Albany Hwy After River Av,,-32.05547989,115.9890851,2,Bus
0,,10032,10032,Albany Hwy Before Dalziell St,,-32.05396477,115.9873068,2,Bus
0,,10034,10034,Albany Hwy After The Strand,Albany Hwy / Olga Rd,-32.05064196,115.9827271,2,Bus
0,,10035,10035,Albany Hwy After Herbert St,Albany Hwy / Herbert St,-32.04911214,115.9788102,2,Bus
0,,10036,10036,Albany Hwy After Kenwick Link,Albany Hwy / Austin Av,-32.04579833,115.9745561,2,Bus
0,,10037,10037,Albany Hwy After Ozich Ct,,-32.0440738,115.9734595,2,Bus
0,,10038,10038,Albany Hwy Before Liddelow St,,-32.04191389,115.9719906,2,Bus
0,,10039,10039,Albany Hwy After Cooper Av,,-32.03911097,115.9701243,2,Bus
0,,10040,10040,Albany Hwy After Royal St,Albany Hwy / Royal St,-32.03604214,115.9679742,2,Bus
0,,10041,10041,Albany Hwy After Roe Hwy,,-32.03182389,115.9639472,2,Bus
0,,10042,10042,Albany Hwy After Harris St,,-32.02874783,115.9580428,2,Bus
0,,10043,10043,Albany Hwy After Beckenham St,,-32.02819222,115.9539744,2,Bus
0,,10044,10044,Albany Hwy After Clapham St,,-32.02785731,115.9516528,2,Bus
0,,10045,10045,Albany Hwy Before Highbury Cr,,-32.02735833,115.9475561,2,Bus
0,,10047,10047,Albany Hwy After Nicholson Rd,,-32.02639833,115.9432444,2,Bus
0,,10048,10048,Albany Hwy Before River Rd,,-32.02525889,115.9415333,2,Bus
0,,10049,10049,Albany Hwy After Liege St,Carousel Shop Ctr / Liege St,-32.02210956,115.9381251,2,Bus
0,,10050,10050,Albany Hwy - Carousel Shopping Ctr,Carousel Shop Ctr / Albany Hwy,-32.01921469,115.93557,2,Bus
0,,10051,10051,Albany Hwy After Mason St,,-32.01719818,115.9329857,2,Bus;School Bus
0,,10052,10052,Albany Hwy After Wharf St,Albany Hwy / George St,-32.01616876,115.9303032,2,Bus;School Bus
0,,10053,10053,Albany Hwy After Manning Rd,,-32.01248444,115.9270084,2,Bus
0,,10054,10054,Albany Hwy After Hamilton St,,-32.01065068,115.9256785,2,Bus
0,,10055,10055,Albany Hwy After Burton St,,-32.00877535,115.9243292,2,Bus
0,,10056,10056,Albany Hwy After Leach Hwy,,-32.00659598,115.9229184,2,Bus
0,,10057,10057,Albany Hwy After Bedford St,Bentley Plaza,-32.00370672,115.9204896,1,Bus
0,,10058,10058,Albany Hwy After Coolgardie St,,-32.00060684,115.9178428,1,Bus
0,,10059,10059,Albany Hwy After Walpole St,,-31.9981023,115.9157958,1,Bus
0,,10060,10060,Albany Hwy After Boundary Rd,,-31.99573308,115.9140758,1,Bus
0,,10062,10062,Shepperton Rd After Somerset St,Shepperton Rd / Somerset St,-31.98858257,115.9101554,1,Bus;School Bus
0,,10063,10063,Shepperton Rd Before Dane St,,-31.9862202,115.9086094,1,Bus;School Bus
0,,10064,10064,Shepperton Rd After Mint St,,-31.98190754,115.905727,1,Bus;School Bus
0,,10065,10065,Shepperton Rd Before Miller St,,-31.9791462,115.9039058,1,Bus;School Bus
0,,10066,10066,Shepperton Rd After Gresham St,,-31.97643938,115.9014035,1,Bus;School Bus
0,,10067,10067,Shepperton Rd After Axon Av,,-31.97469484,115.8997566,1,Bus;School Bus
0,,10068,10068,Shepperton Rd Before Harper St,,-31.97256959,115.8975986,1,Bus
0,,10069,10069,Shepperton Rd Before Rushton St,,-31.97056021,115.8950215,1,Bus
0,13,10070,10070,Victoria Park Transfer Stn Stand E,Victoria Park Transfer Stn,-31.96825722,115.8888722,1,Bus
0,144,10071,10071,Adelaide Tce Westend Causeway,Adelaide Tce / Westend Cway,-31.96155193,115.8767716,FTZ,Bus
0,,10072,10072,Adelaide Tce After Plain St,,-31.96059111,115.8739111,FTZ,Bus
0,,10073,10073,Adelaide Tce After Bennett St,,-31.95950392,115.8705749,FTZ,Bus
0,,10074,10074,Adelaide Tce After Hill St,St Georges Tce / Victoria Av,-31.95822063,115.866641,FTZ,Bus;School Bus
0,107,10075,10075,St Georges Tce Stand M - After Victoria Av,,-31.95735062,115.8642419,FTZ,Bus
0,107,10076,10076,St Georges Tce Stand N - After Victoria Av,,-31.95729035,115.8640701,FTZ,Bus;School Bus
0,105,10078,10078,St Georges Tce Stand O - After Irwin St,,-31.95665243,115.8621569,FTZ,Bus
0,105,10079,10079,St Georges Tce Stand S - After Irwin St,,-31.95658362,115.8619382,FTZ,Bus
0,103,10080,10080,St Georges Tce Stand T - Before Barrack St,,-31.95629658,115.8610526,FTZ,Bus
0,103,10081,10081,St Georges Tce Stand M - Before Barrack St,,-31.95618389,115.8607229,FTZ,Bus
0,103,10082,10082,St Georges Tce Stand N - Before Barrack St,,-31.95597761,115.860102,FTZ,Bus;School Bus
0,111,10084,10084,St Georges Tce Stand O - After Barrack St,,-31.95553007,115.8587792,FTZ,Bus
0,112,10085,10085,St Georges Tce Stand T - After Sherwood Ct,,-31.95536222,115.8582722,FTZ,Bus
0,112,10086,10086,St Georges Tce Stand S - After Sherwood Ct,,-31.95527506,115.8580025,FTZ,Bus
0,112,10087,10087,St Georges Tce Stand M - Before Howard St,,-31.95521255,115.8578023,FTZ,Bus
0,,10088,10088,St Georges Tce Stand N - Before William St,St Georges Tce / William St,-31.95492111,115.8569217,FTZ,Bus;School Bus
0,116,10089,10089,St Georges Tce Stand O / T - After William St,St Georges Tce / Westralia Square,-31.95422534,115.8547178,FTZ,Bus
0,116,10090,10090,St Georges Tce Stand S - After William St,St Georges Tce / Westralia Square,-31.95416038,115.8545198,FTZ,Bus
0,,10091,10091,St Georges Tce Mill St Green Cat 2,St Georges Tce / Mill St,-31.95338722,115.8521689,FTZ,Bus
0,,10092,10092,St Georges Tce Milligan St Green Cat 3,,-31.95278873,115.8502246,FTZ,Bus
0,,10093,10093,Malcolm St Harvest Tce Green Cat 4,Malcolm St / Mitchell Fwy,-31.95303335,115.8474694,FTZ,Bus
0,,10094,10094,Kings Park Rd Havelock St Green Cat 5,Dumas House,-31.95377005,115.8429707,FTZ,Bus
0,,10095,10095,Kings Park Rd Before Colin St,,-31.95292778,115.8404344,FTZ,Bus
0,,10096,10096,Kings Park Rd Before Outram St,,-31.9522207,115.8382646,FTZ,Bus
0,,10097,10097,Kings Park Rd Before Walker Av,,-31.951595,115.8363533,FTZ,Bus
0,,10098,10098,Kings Park Rd Before Thomas St,Kings Park Rd / Thomas St,-31.95100642,115.8345504,FTZ,Bus
0,,10099,10099,Bagot Rd Before Bedford Av,,-31.95055056,115.83169,1,Bus
0,,10100,10100,Bagot Rd Before Townshend Rd,,-31.95052396,115.8288989,1,Bus
0,,10101,10101,Bagot Rd Before Denis St,,-31.95046102,115.8222553,1,Bus
0,,10102,10102,Bagot Rd After Hensman Rd,,-31.9504287,115.81909,1,Bus
0,,10103,10103,Bagot Rd After Douglas Av,,-31.95041014,115.8173125,1,Bus
0,,10104,10104,Bagot Rd After Railway Rd,,-31.95028984,115.8168373,1,Bus
0,,10105,10105,Bagot Rd Before Hensman Rd,,-31.95032302,115.8188878,1,Bus
0,,10106,10106,Bagot Rd Before Rowland St,Bagot Rd / Rokeby Rd,-31.95034844,115.8229095,1,Bus
0,,10107,10107,Bagot Rd Before Francis St,,-31.95042156,115.8291209,1,Bus
0,,10108,10108,Kings Park Rd After Thomas St,Kings Park Rd / Thomas St,-31.95072916,115.8344972,FTZ,Bus
0,,10109,10109,Kings Park Rd After Walker Av,Kings Park Rd / Thomas St,-31.95137238,115.836446,FTZ,Bus
0,,10110,10110,Kings Park Rd Before Outram St,,-31.95185014,115.8379196,FTZ,Bus
0,,10111,10111,Kings Park Rd Before Colin St,,-31.95256278,115.8400167,FTZ,Bus
0,,10113,10113,Kings Park Rd Havelock St Green Cat 17,Dumas House,-31.95358092,115.843222,FTZ,Bus
0,,10114,10114,Malcolm St Harvest Tce Green Cat 18,Malcolm St / Mitchell Fwy,-31.95277333,115.8475683,FTZ,Bus
0,,10115,10115,St Georges Tce Milligan St Green Cat 19,,-31.95250499,115.8500572,FTZ,Bus
0,,10116,10116,St Georges Tce After Milligan St,St Georges Tce / Mill St,-31.95337667,115.8526344,FTZ,Bus
0,,10117,10117,St Georges Tce Mill St Green Cat 20,,-31.95311222,115.8519156,FTZ,Bus
0,115,10118,10118,St Georges Tce Stand A - Before William St,,-31.95431,115.855575,FTZ,Bus
0,115,10119,10119,St Georges Tce Stand E - Before William St,St Georges Tce / William St,-31.95432722,115.8556439,FTZ,Bus
0,115,10121,10121,St Georges Tce Stand B / C - Before William St,St Georges Tce / William St,-31.95445611,115.8560383,FTZ,Bus
0,115,10122,10122,St Georges Tce Stand D - Before William St,St Georges Tce / William St,-31.95455944,115.8563389,FTZ,Bus
0,113,10123,10123,St Georges Tce Stand A / E- After William St,,-31.95497768,115.8576025,FTZ,Bus
0,113,10124,10124,St Georges Tce Stand C - After William St,,-31.95507056,115.8578861,FTZ,Bus
0,113,10126,10126,St Georges Tce Stand B / D - After William St,,-31.95519444,115.8582817,FTZ,Bus
0,104,10128,10128,St Georges Tce Stand E - Before Pier St,St Georges Tce / Irwin St,-31.95605387,115.8609414,FTZ,Bus
0,104,10129,10129,St Georges Tce Stand A - Before Pier St,,-31.95613196,115.8611805,FTZ,Bus
0,104,10130,10130,St Georges Tce Stand B - Before Pier St,,-31.95621827,115.8614466,FTZ,Bus
0,106,10131,10131,St Georges Tce Stand C - Before Irwin St,St Georges Tce / Irwin St,-31.95650611,115.8623461,FTZ,Bus
0,106,10132,10132,St Georges Tce Stand D - Before Irwin St,St Georges Tce / Irwin St,-31.956555,115.8624967,FTZ,Bus
0,108,10133,10133,St Georges Tce Stand B / E - After Irwin St,St Georges Tce / Victoria Av,-31.95708128,115.8640952,FTZ,Bus
0,108,10134,10134,St Georges Tce Stand A / C / D - Before Victoria Av,St Georges Tce / Victoria Av,-31.95713883,115.8642542,FTZ,Bus
0,,10135,10135,Adelaide Tce Before Hill St,Adelaide Tce / Hill St,-31.95839278,115.8677606,FTZ,Bus
0,,10136,10136,Adelaide Tce Before Bennett St,,-31.95945667,115.8710122,FTZ,Bus
0,,10137,10137,Adelaide Tce Before Plain St,Adelaide Tce / Plain St,-31.96041616,115.8739905,FTZ,Bus
0,117,10138,10138,Adelaide Tce Westend Causeway,,-31.96180333,115.8781344,FTZ,Bus
0,117,10139,10139,Adelaide Tce Westend Causeway ,Adelaide Tce / Westend Cway,-31.96190222,115.8783172,FTZ,Bus
0,13,10140,10140,Victoria Park Transfer Stn Stand D,Victoria Park Transfer Stn,-31.96813333,115.888965,1,Bus
0,13,10141,10141,Victoria Park Transfer Stn Stand C,Victoria Park Transfer Stn,-31.96825222,115.8891983,1,Bus
0,13,10142,10142,Victoria Park Transfer Stn Stand B,Victoria Park Transfer Stn,-31.96833556,115.8893656,1,Bus
0,13,10143,10143,Victoria Park Transfer Stn Stand A,Victoria Park Transfer Stn,-31.96845222,115.8896056,1,Bus
0,,10144,10144,Shepperton Rd After Teddington Rd,,-31.97017136,115.8945331,1,Bus
0,,10145,10145,Shepperton Rd After Harper St,Ursula Frayne Catholic Coll Sen,-31.97249015,115.8978563,1,Bus;School Bus
0,,10146,10146,Shepperton Rd After Axon Av,,-31.97562278,115.9008661,1,Bus;School Bus
0,,10147,10147,Shepperton Rd Before Miller St,,-31.97834087,115.9035367,1,Bus;School Bus
0,,10148,10148,Shepperton Rd After Cardiff St,,-31.98178471,115.9059121,1,Bus;School Bus
0,,10149,10149,Shepperton Rd Before Dane St,,-31.98543375,115.9083122,1,Bus;School Bus
0,,10150,10150,Shepperton Rd Before Somerset St,Shepperton Rd / Somerset St,-31.98843855,115.9103229,1,Bus;School Bus
0,,10151,10151,Shepperton Rd After Oats St,,-31.99267936,115.9131141,1,Bus
0,,10152,10152,Albany Hwy After Wyndham St,,-31.99591754,115.9143832,1,Bus
0,,10153,10153,Albany Hwy Before Walpole St,,-31.99847125,115.9162307,1,Bus
0,,10154,10154,Albany Hwy After Tate St,,-32.00038316,115.9178663,1,Bus
0,,10155,10155,Albany Hwy After John St,Bentley Plaza,-32.00328256,115.9204793,1,Bus
0,,10156,10156,Albany Hwy After Alexandra Pl,,-32.00608589,115.9227831,2,Bus
0,,10157,10157,Albany Hwy Before Mills St,,-32.00863467,115.9246672,2,Bus
0,,10158,10158,Albany Hwy Before Hamilton St,,-32.01048,115.9259939,2,Bus
0,,10159,10159,Albany Hwy Before Mallard Wy,,-32.01287749,115.9277039,2,Bus
0,,10160,10160,Albany Hwy Before George Wy,,-32.01510046,115.9291699,2,Bus
0,,10161,10161,Albany Hwy Before Fletcher St,,-32.01693927,115.9332016,2,Bus
0,,10162,10162,Albany Hwy Before Liege St,Carousel Shop Ctr / Albany Hwy,-32.02075625,115.9373459,2,Bus
0,,10163,10163,Albany Hwy Before Liege St,Carousel Shop Ctr / Albany Hwy,-32.02095749,115.9375259,2,Bus
0,,10164,10164,Albany Hwy Before Station St,Carousel Shop Ctr / Liege St,-32.02345003,115.9400828,2,Bus
0,,10165,10165,Albany Hwy After Station St,,-32.02575301,115.9428894,2,Bus
0,,10166,10166,Albany Hwy After Nicholson Rd,,-32.02691752,115.9466403,2,Bus
0,,10167,10167,Albany Hwy Before Clapham St,,-32.02773212,115.9516301,2,Bus
0,,10168,10168,Albany Hwy After Beckenham St,,-32.02820768,115.9551696,2,Bus
0,,10169,10169,Albany Hwy Before Peckham St,,-32.02854599,115.9575912,2,Bus
0,,10170,10170,Albany Hwy Before Apperley St,Albany Hwy / Royal St,-32.03490611,115.9675556,2,Bus
0,,10171,10171,Albany Hwy After Wanaping Rd,,-32.03816297,115.9696597,2,Bus
0,,10172,10172,Albany Hwy Before Liddelow St,,-32.04115951,115.9716742,2,Bus
0,,10173,10173,Albany Hwy Before Ozich Ct,,-32.04439487,115.9738799,2,Bus
0,,10174,10174,Albany Hwy After Austin Av,Albany Hwy / Austin Av,-32.04712373,115.975812,2,Bus
0,,10175,10175,Albany Hwy After Herbert St,,-32.04906342,115.9790743,2,Bus
0,,10176,10176,Albany Hwy Before Kelvin Rd,Albany Hwy / Olga Rd,-32.05073944,115.9834,2,Bus
0,,10177,10177,Albany Hwy Before Dalziell St,,-32.05322743,115.9868354,2,Bus
0,,10178,10178,Albany Hwy Before Burwash Pl,,-32.05530217,115.9891807,2,Bus
0,,10179,10179,Albany Hwy After The Crescent,,-32.05714177,115.991736,2,Bus
0,,10180,10180,Albany Hwy Before Helm St,,-32.0583405,115.9934248,2,Bus
0,,10181,10181,Albany Hwy Before Pitchford Av,,-32.05985122,115.9954406,3,Bus
0,,10182,10182,Albany Hwy Before Gosnells Rd,Albany Hwy / Gosnells Rd West,-32.06270382,115.9986477,3,Bus
0,,10183,10183,Albany Hwy After Fremantle Rd,,-32.06951823,115.9998845,3,Bus
0,,10184,10184,Albany Hwy Before  Dorothy  St,Albany Hwy / Dorothy St,-32.07120646,116.0015735,3,Bus
0,,10185,10185,Albany Hwy Before Gerald St,,-32.07356374,116.0043862,3,Bus
0,,10186,10186,Albany Hwy After Clara St,,-32.07639346,116.0071201,3,Bus
0,,10187,10187,Albany Hwy After Verna St,,-32.07863187,116.0089646,3,Bus
0,,10188,10188,Albany Hwy Before Vera St,,-32.08043636,116.0102991,3,Bus
0,,10189,10189,Albany Hwy After Manning Av,,-32.08582103,116.0117904,3,Bus
0,,10190,10190,Albany Hwy Before Tonkin Hwy,,-32.08711734,116.0120526,3,Bus
0,,10192,10192,Albany Hwy After Tonkin Hwy,,-32.09365924,116.0134675,3,Bus
0,,10193,10193,Albany Hwy Before Lake Rd,,-32.09603199,116.0133404,3,Bus
0,,10194,10194,Albany Hwy After Lake Rd,,-32.09858058,116.0128905,3,Bus
0,,10195,10195,Albany Hwy Before Centre Rd,,-32.10283548,116.0122879,3,Bus
0,,10197,10197,Albany Hwy After Turner Pl,,-32.1088287,116.0129515,3,Bus
0,,10200,10200,Albany Hwy After Church St,Albany Hwy / Church St,-32.12004889,116.0175822,3,Bus
0,,10201,10201,Albany Hwy After Rundle St,Albany Hwy / Rundle St,-32.12365504,116.0180782,3,Bus
0,,10202,10202,Albany Hwy Before Lefroy Rd,,-32.1271922,116.0184832,3,Bus
0,,10203,10203,Albany Hwy After Ecko Rd,,-32.13077722,116.0182862,3,Bus
0,,10204,10204,Albany Hwy Armadale Kelmscott Hospital,Armadale Health Service,-32.13377422,116.0180022,3,Bus
0,,10205,10205,Albany Hwy Before Carawatha Av,,-32.13607272,116.017881,3,Bus
0,,10207,10207,Albany Hwy After Caroline St,,-32.13944928,116.0175977,3,Bus
0,,10208,10208,Albany Hwy Before Clarence Rd,,-32.14165318,116.0174569,3,Bus
0,,10210,10210,Albany Hwy After Brian St,,-32.14588558,116.0191777,3,Bus
0,,10211,10211,Albany Hwy Before Derry Av,,-32.14817934,116.0207082,4,Bus
0,,10212,10212,William St Before Forrest St,William St / Walcott St,-31.93217125,115.8665365,1,Bus
0,,10213,10213,William St Before Grosvenor Rd,,-31.93455217,115.8665222,1,Bus
0,,10214,10214,William St Before Chatsworth Rd,,-31.93752151,115.8659305,1,Bus
0,,10215,10215,William St After Lincoln St,,-31.93981288,115.8645048,1,Bus
0,,10216,10216,William St Before Brisbane St,,-31.94247889,115.8634633,1,Bus
0,,10217,10217,William St After Monger St,,-31.94482389,115.8620783,1,Bus
0,,10221,10221,William St Horseshoe Bridge Blue Cat 13,Horseshoe Bridge,-31.95103278,115.8592689,FTZ,Bus
0,,10223,10223,William St Perth Uground R11/ B14,William St / Hay St Mall West,-31.95294889,115.8573761,FTZ,Bus
0,,10224,10224,William St Stand 1,William St / Hay St Mall West,-31.95328722,115.8571956,FTZ,Bus
0,,10225,10225,William St Stand 2,William St / Hay St Mall West,-31.95388111,115.8569339,FTZ,Bus;School Bus
0,,10227,10227,Canning Hwy Before Gloucester St,,-31.97146302,115.8851902,1,Bus
0,,10228,10228,Canning Hwy Before Gwenyfred Rd,Canning Hwy / Berwick St,-31.97474524,115.8823782,1,Bus
0,,10229,10229,Canning Hwy After Way Rd,,-31.97706345,115.8804348,1,Bus
0,,10230,10230,Canning Hwy Before Brandon St,,-31.97899648,115.878878,1,Bus
0,,10231,10231,Canning Hwy Before Collins St,,-31.98158292,115.8767381,1,Bus
0,,10232,10232,Canning Hwy After Douglas Av,,-31.98441957,115.874427,1,Bus
0,,10233,10233,Canning Hwy Before Renwick St,,-31.98600558,115.8731155,1,Bus
0,,10234,10234,Canning Hwy Before Birdwood Av,,-31.98946305,115.8703022,1,Bus
0,,10236,10236,Canning Hwy Before Monash Av,,-31.99141742,115.8687003,1,Bus
0,,10237,10237,Canning Hwy Before Preston St,,-31.99451022,115.8661809,1,Bus
0,,10239,10239,Canning Hwy After Orchid L,Canning Hwy / Barker Av,-31.99727931,115.863916,1,Bus;School Bus
0,,10240,10240,Canning Hwy After Coode St,,-32.00007563,115.8622826,1,Bus;School Bus
0,,10241,10241,Canning Hwy Before Cale St,,-32.00279229,115.8610244,1,Bus;School Bus
0,,10243,10243,Canning Hwy Before Robert St,,-32.00678712,115.8588916,1,Bus;School Bus
0,,10245,10245,Canning Hwy After Ogilvie Rd,Canning Hwy / Ogilvie Rd,-32.01320505,115.8484298,1,Bus;School Bus
0,,10246,10246,Canning Hwy After Sleat Rd,,-32.01511154,115.8443857,1,Bus;School Bus
0,,10247,10247,Canning Hwy After Reynolds Rd,,-32.01635068,115.8417865,1,Bus;School Bus
0,,10248,10248,Canning Hwy After Ardross St,,-32.01767999,115.838992,1,Bus;School Bus
0,,10249,10249,Canning Hwy After Tain St,,-32.01871722,115.8370898,1,Bus;School Bus
0,,10250,10250,Canning Hwy After Riseley St,,-32.02082722,115.8331833,1,Bus
0,,10252,10252,Canning Hwy After Collier St,,-32.02368833,115.8301839,2,Bus
0,,10253,10253,Canning Hwy After Cunningham St,,-32.02556056,115.8282956,2,Bus
0,,10254,10254,Canning Hwy Before Cantray Av,,-32.02688111,115.8269367,2,Bus
0,,10255,10255,Canning Hwy After Doney St,,-32.02946394,115.8225911,2,Bus
0,,10257,10257,Canning Hwy Before Coverley St,Canning Hwy / Cowan St,-32.03039584,115.8183168,2,Bus
0,,10258,10258,Canning Hwy After North Lake Rd,,-32.0312173,115.8145506,2,Bus
0,,10260,10260,Canning Hwy After Latham St,Canning Hwy / Rome Rd,-32.03196782,115.8111614,2,Bus
0,,10261,10261,Canning Hwy After Rome Rd,,-32.03225041,115.8080438,2,Bus
0,,10262,10262,Canning Hwy Before Preston Point Rd,,-32.03238418,115.8045523,2,Bus
0,,10263,10263,Canning Hwy After Preston Point Rd,,-32.03268559,115.80005,2,Bus
0,,10264,10264,Canning Hwy After Prinsep Rd,,-32.03367628,115.7962294,2,Bus
0,,10265,10265,Canning Hwy After Moreing Rd,,-32.03409888,115.7945037,2,Bus
0,,10266,10266,Canning Hwy After Hope Rd,Canning Hwy / Waddell Rd,-32.03494063,115.7907428,2,Bus
0,,10267,10267,Canning Hwy Before Harris St,,-32.03560884,115.7877349,2,Bus
0,,10269,10269,Canning Hwy After Mckimmie Rd,Canning Hwy / Mckimmie Rd,-32.03646596,115.7840592,2,Bus
0,,10270,10270,Canning Hwy After Adrian St,,-32.0371678,115.7811396,2,Bus
0,,10272,10272,Canning Hwy After Antony St,,-32.03819412,115.7769506,2,Bus
0,,10273,10273,Canning Hwy Before Irwin St,Canning Hwy / Irwin St,-32.03894056,115.7739456,2,Bus
0,,10274,10274,Canning Hwy Before Dalgety St,,-32.03983,115.7712422,2,Bus
0,,10276,10276,Canning Hwy Before Moss St,,-32.04101657,115.7676079,2,Bus
0,,10277,10277,Canning Hwy After Council Pl,,-32.04108556,115.7635617,2,Bus
0,,10278,10278,Canning Hwy After Stirling Hwy,,-32.04144868,115.7608915,2,Bus
0,,10279,10279,Canning Hwy Before Tuckfield St,,-32.04246444,115.7576094,2,Bus
0,,10280,10280,Queen Victoria St - Fremantle Traffic Bridge,,-32.04326674,115.7544372,2,Bus
0,,10281,10281,Queen Victoria St Before James St,,-32.04541304,115.7528555,2,Bus
0,,10282,10282,Queen Victoria St After Parry St,,-32.04797314,115.7509443,2,Bus;School Bus
0,,10286,10286,Queen Victoria St Before Burt St,,-32.04540802,115.7526773,2,Bus;School Bus
0,,10287,10287,Queen Victoria St - Fremantle Traffic Bridge,,-32.04346876,115.7538325,2,Bus;School Bus
0,,10288,10288,Canning Hwy Before East St,,-32.04219573,115.7577814,2,Bus
0,,10289,10289,Canning Hwy Before Stirling Hwy,,-32.04127889,115.7607706,2,Bus
0,,10290,10290,Canning Hwy Before Preston Point Rd,,-32.04091618,115.7631798,2,Bus
0,,10292,10292,Canning Hwy After Alexandra Rd,,-32.04084358,115.7675987,2,Bus
0,,10293,10293,Canning Hwy After Windsor Rd,,-32.03958389,115.7712544,2,Bus
0,,10294,10294,Canning Hwy After Stratford St,,-32.03861444,115.7744072,2,Bus
0,,10295,10295,Canning Hwy Before Westbury Cr,Canning Hwy / Westbury Cr,-32.03802642,115.776982,2,Bus
0,,10296,10296,Canning Hwy Before Yeovil St,,-32.03725279,115.7802144,2,Bus
0,,10298,10298,Canning Hwy Before Point Walter Rd,,-32.03636446,115.7838677,2,Bus
0,,10299,10299,Canning Hwy After Harris St,,-32.03543222,115.7878533,2,Bus
0,,10301,10301,Canning Hwy Before Waddell Rd,Canning Hwy / Waddell Rd,-32.03449965,115.7917521,2,Bus
0,,10302,10302,Canning Hwy Before Moreing Rd,,-32.03391187,115.79441,2,Bus
0,,10303,10303,Canning Hwy Before Prinsep Rd,,-32.03348969,115.7962915,2,Bus
0,,10304,10304,Canning Hwy After Preston Point Rd,,-32.03226806,115.8007512,2,Bus
0,,10306,10306,Canning Hwy After Redcourt Rd,,-32.03213455,115.8041906,2,Bus
0,,10307,10307,Canning Hwy After Ince Rd,,-32.03196189,115.8084894,2,Bus
0,,10309,10309,Canning Hwy Before Lentona Rd,,-32.03151505,115.8121472,2,Bus
0,,10310,10310,Canning Hwy After North Lake Rd,,-32.03058111,115.8165178,2,Bus
0,,10312,10312,Canning Hwy Before Norma Rd,,-32.02984076,115.8198496,2,Bus;School Bus
0,,10313,10313,Canning Hwy Before Francis Rd,Canning Hwy / Francis St,-32.0292769,115.8224,2,Bus
0,,10314,10314,Canning Hwy Before Cantray Av,,-32.02706807,115.8261137,2,Bus
0,,10315,10315,Canning Hwy After Cunningham St,,-32.0247009,115.8288641,2,Bus
0,,10316,10316,Canning Hwy After Collier St,,-32.02281969,115.8307654,1,Bus
0,,10317,10317,Canning Hwy Before Conon Rd,,-32.021144,115.8324644,1,Bus
0,,10318,10318,Canning Hwy After Riseley St,,-32.01991169,115.8343613,1,Bus;School Bus
0,,10319,10319,Canning Hwy After Tain St,,-32.01830668,115.8373508,1,Bus;School Bus
0,,10321,10321,Canning Hwy Before Ullapool Rd,,-32.01511377,115.8437483,1,Bus;School Bus
0,,10322,10322,Canning Hwy After Sleat Rd,,-32.01357925,115.8471916,1,Bus;School Bus
